respondent_id,xyz_vaccine_received,seasonal_vaccine_received
29438,0.24522712459267404,0.6070927969120155
29439,0.047271696745821525,0.0730407575678462
29440,0.13731556083674978,0.9663214287433557
29441,0.06877290368685919,0.6118924805290604
29442,0.8322510197415214,0.8954298630371916
29443,0.06172995214460094,0.10178749116958559
29444,0.8162225027769389,0.9227265910199932
29445,0.21077659399834509,0.7157433851604956
29446,0.1595702531418183,0.08519022514384185
29447,0.26050200152683417,0.7078207603378283
29448,0.020040953375323287,0.04648704491083756
29449,0.10305891937805009,0.18365960617606208
29450,0.07071837502390996,0.9801573423788289
29451,0.1300338950663514,0.5259433399894216
29452,0.16902832007614224,0.40709831914470906
29453,0.033148716286044266,0.8555945048289969
29454,0.04304184010702411,0.045339086670651146
29455,0.07967717681910377,0.5001973976375548
29456,0.4736246670394649,0.7094088566639097
29457,0.13047500393109412,0.33562963865569123
29458,0.03421042666740242,0.17005796585826322
29459,0.3675369602277318,0.7231383866690879
29460,0.5835531730779723,0.8950818764099787
29461,0.03983784117726535,0.03238689438142463
29462,0.02436310292806022,0.08015963479172515
29463,0.4676673721812128,0.9364785939631305
29464,0.38668049387535086,0.6012109871760402
29465,0.013827957793672335,0.6952194175293216
29466,0.06356433966021918,0.9165828090590596
29467,0.27815752196283056,0.6629914118831924
29468,0.03774275805181246,0.2434266970728489
29469,0.2829963582859799,0.6268967942085737
29470,0.034255953976232364,0.3153790402316033
29471,0.6489984122236004,0.8506278373154926
29472,0.02901959231702844,0.08508402906194731
29473,0.0398151033313871,0.27315496716308035
29474,0.1635993397612685,0.45218684770572454
29475,0.5900474275958872,0.7823231424606073
29476,0.033061255689471505,0.6402862146899175
29477,0.03626793750409325,0.11319442865363348
29478,0.0487178577127357,0.10701790902163509
29479,0.08494646346025661,0.5778161600103561
29480,0.23260861640182776,0.7794265558042163
29481,0.20940245271691968,0.7768879720134937
29482,0.34452539110967884,0.4704555236674744
29483,0.054696969735817384,0.6935389093234056
29484,0.29551951936470416,0.19725216978132146
29485,0.4238829335355319,0.896782194099592
29486,0.7068845094617667,0.5996284552931417
29487,0.07076176320105679,0.34577026663223004
29488,0.3450674814351358,0.5104086783250651
29489,0.007268808810546545,0.010227385393750022
29490,0.10478690686522771,0.9422698565608028
29491,0.2707331421379865,0.4051874006243805
29492,0.8090908394861169,0.8635389533470457
29493,0.010980239561834486,0.05946503814158785
29494,0.09097945433063995,0.8793040644666138
29495,0.5520472971127296,0.9180542750207757
29496,0.04372184345099338,0.005725516590641705
29497,0.023631141685924263,0.10390649253945552
29498,0.7683398606573416,0.8097726327480348
29499,0.08292154689783847,0.13691368498057135
29500,0.11450299078767562,0.8146498561207735
29501,0.009844371594059063,0.027341906718132025
29502,0.1864433123881875,0.6934685522840385
29503,0.1682116786669212,0.43757234713110554
29504,0.7510450527238318,0.6083105092195336
29505,0.062210146951738224,0.26377660942740105
29506,0.03184489693757843,0.051927204055555704
29507,0.012107761567299499,0.6579448905822285
29508,0.2357574211112668,0.36968007530993297
29509,0.03354828735148259,0.4040988652236516
29510,0.16794286198236122,0.8609091447170182
29511,0.21576458180064312,0.28877345058772824
29512,0.16085267857064522,0.35429717067638095
29513,0.19203292922170162,0.2638527137368599
29514,0.15745792270490525,0.193054792991756
29515,0.07639382230809047,0.23671975511037704
29516,0.16687972571194631,0.5516637019867876
29517,0.14740089660275957,0.5067936795854241
29518,0.04395012994016974,0.4989563056840296
29519,0.028239160719819436,0.015306013512891615
29520,0.02825852089486167,0.1201699900692042
29521,0.003807138443795155,0.09273365735461608
29522,0.09027278466013319,0.3569678670776756
29523,0.11514043221065888,0.3574888114421197
29524,0.15504724534480213,0.41572405340047003
29525,0.03860592056312173,0.06915842659956974
29526,0.03845457810988809,0.39987246654681974
29527,0.16777509090225856,0.3046908117990563
29528,0.455599487138756,0.3872723230113804
29529,0.6387036426809293,0.871504372739012
29530,0.28239082502886614,0.46137047266642767
29531,0.065948854859708,0.30827865747876254
29532,0.04848249284801621,0.11092241930293388
29533,0.056652624332299895,0.12484091493414362
29534,0.11796689671699086,0.2657309629515654
29535,0.058863320049360554,0.15481558850178576
29536,0.03706040268164585,0.481826762510392
29537,0.39507019293285867,0.8635982102140041
29538,0.08044186891883078,0.05043689040297194
29539,0.0484914794286209,0.16061343263653488
29540,0.13041428839374805,0.41597146655732214
29541,0.0905066529201455,0.8243303616213752
29542,0.07053250768198728,0.12266007858393561
29543,0.021851927556863996,0.11841002298827978
29544,0.5898630455665349,0.7865841682572056
29545,0.2819068828241955,0.6630699449383033
29546,0.4262059569470913,0.7425031489393649
29547,0.18324183828523657,0.42636658478051204
29548,0.06949270848718607,0.07059482008454078
29549,0.10523804639085468,0.5311272886059526
29550,0.014937494146637677,0.21646861229059647
29551,0.07943962266974551,0.16544432885212973
29552,0.24117052531026018,0.9320776887995987
29553,0.3867558371452297,0.727392607205559
29554,0.20998413475481495,0.6293666339512888
29555,0.5481277543879665,0.8637529403521407
29556,0.27414332608188247,0.5635366419827467
29557,0.15502074801820895,0.24596417864358996
29558,0.09211804662751487,0.8387260018994268
29559,0.08811810826281366,0.1981950940231478
29560,0.3050694479546876,0.3742441219242384
29561,0.01246848874036441,0.02745785446827194
29562,0.24296875621432587,0.0688920256840696
29563,0.12196638843079495,0.128321863753005
29564,0.42911938311512826,0.689277362602126
29565,0.10256812322116853,0.446816964913433
29566,0.19828675088004696,0.2047194444102014
29567,0.10360755783183419,0.8012048210205898
29568,0.12714356389164688,0.9422264586625755
29569,0.10735709782568026,0.4207156178572085
29570,0.05375137053716368,0.04066141781686152
29571,0.21335836181534776,0.5895449523713785
29572,0.7584150625122092,0.9102929900502794
29573,0.5988506213869268,0.7888336715166416
29574,0.2951441537557782,0.2737411614438999
29575,0.09869891487957692,0.0827850178848757
29576,0.19994479780469276,0.26836849459818
29577,0.6188302079445579,0.9099498346876943
29578,0.08741684362294846,0.30189715037900516
29579,0.11090496192679981,0.19456389457127604
29580,0.011913850546343197,0.02515241006224837
29581,0.8278763743275834,0.8857321385813723
29582,0.4692670668796661,0.8697590811248596
29583,0.7828911321449539,0.9471676221142984
29584,0.12045617093321688,0.4993668060472569
29585,0.16468618406946373,0.15879346800139452
29586,0.6691740531179536,0.9050435660049401
29587,0.11964295536246564,0.6178592248117768
29588,0.058546533306515575,0.2705073264736952
29589,0.10531391815484528,0.9554890924099686
29590,0.06712525408502168,0.6264132341920625
29591,0.11543781514324386,0.6125002005307526
29592,0.30754812044858093,0.715908650872702
29593,0.0954179334115281,0.694404190988819
29594,0.11585117809673949,0.7183365078101002
29595,0.3719747866755778,0.9478010695581238
29596,0.0981983357683377,0.19388968343421
29597,0.11429345427683307,0.6569515259982937
29598,0.010777614575862227,0.24924299891411592
29599,0.09002663865757927,0.5162332161552038
29600,0.06805125489105435,0.10582412275889196
29601,0.7089796630508045,0.4609777273607876
29602,0.33486020164575886,0.8206725058218245
29603,0.1784413788128897,0.41628193703845
29604,0.03919495257501501,0.13527180158825855
29605,0.05267541479661557,0.022473812733854355
29606,0.11880931194671332,0.30454010831130784
29607,0.030995509170280565,0.1552383381178408
29608,0.13226176200793976,0.5247852138712287
29609,0.062270454160414095,0.19848073153388923
29610,0.07610743016276866,0.0982869220868036
29611,0.012507480308252817,0.03366606677157772
29612,0.024121922205156857,0.05083422704600867
29613,0.5966818576462471,0.46201326222136546
29614,0.027767033832011352,0.181391356696402
29615,0.4161782275502959,0.7559629362559083
29616,0.1446055843598904,0.6929423519806809
29617,0.6578118616931046,0.8715271352981323
29618,0.13363653391475205,0.295743620718488
29619,0.2838575015969299,0.47385297837262835
29620,0.5392011749703184,0.8372622928218835
29621,0.18174808505642945,0.5907763458944675
29622,0.07834902393126099,0.26794114436723504
29623,0.5837143176387058,0.7262963088647857
29624,0.009625191617765996,0.11242228373870607
29625,0.44921522283633114,0.3417962168448601
29626,0.04400863881526261,0.4251949111727974
29627,0.04917623711583422,0.5572802719407645
29628,0.24154762754619818,0.5076301351451733
29629,0.10954005420193981,0.9165229821369476
29630,0.03526987769994881,0.6762493916735993
29631,0.14523304920398913,0.08231764958592822
29632,0.37176033040453554,0.8766670164701075
29633,0.08207561491883,0.3434862953700672
29634,0.7559837792182073,0.8673024768481538
29635,0.014575372125306723,0.0968757892578694
29636,0.011332408425439014,0.4054866772240241
29637,0.23562568389589855,0.8136273708188458
29638,0.13060209310330598,0.7727521371669269
29639,0.24798969991632272,0.6587923804933247
29640,0.029382948217457388,0.06400688787079067
29641,0.27919045932399517,0.8257475310778297
29642,0.5569923812517809,0.932527025657717
29643,0.19535925847705068,0.4893370245175298
29644,0.28680148940932604,0.6804381480291157
29645,0.628050472029054,0.9165681064134154
29646,0.16707229843843902,0.13438666018872966
29647,0.8936562830968758,0.9725011184062411
29648,0.36491782403762846,0.8782652129599031
29649,0.12995878298273472,0.24553847585125316
29650,0.20278981768188686,0.684456679235496
29651,0.061546017589908235,0.3665339077618855
29652,0.09553555790818888,0.1306823120633886
29653,0.13286982337340142,0.7147842977488222
29654,0.04411763353358563,0.3045034633615978
29655,0.11060135612566137,0.6283069568592661
29656,0.07620877917255546,0.08972150996709433
29657,0.22349924211077093,0.7998327027112001
29658,0.040549574414120944,0.26408864556798073
29659,0.021478229479076766,0.042086577615739106
29660,0.03199085883108624,0.024393423019224234
29661,0.04982881340183818,0.22641972906192315
29662,0.5099741823757237,0.933834453833045
29663,0.2576145117425516,0.4231973543798323
29664,0.010807666950970516,0.04223189172086263
29665,0.09499832932622616,0.11019716455146993
29666,0.042603530971632296,0.07516566625501701
29667,0.08044326848691428,0.7457478790192394
29668,0.26919603099244177,0.5459631573616273
29669,0.022771360657744048,0.16513074823324242
29670,0.1291565394198615,0.20723734800942167
29671,0.06987314031111429,0.14197387554449786
29672,0.03991554357552569,0.10842249463251019
29673,0.22983236845863142,0.5731933858457822
29674,0.33179364927048316,0.4222578437716534
29675,0.2718524284418953,0.8874189762291057
29676,0.12530682553607012,0.30743040638794794
29677,0.29268460981568145,0.9517632958868013
29678,0.1239815424207816,0.13986208652539112
29679,0.022775473626976798,0.09419891277931829
29680,0.7401340430585479,0.7856490334611672
29681,0.01824373163171339,0.7730679931856655
29682,0.1521142186201065,0.1579678553677666
29683,0.07514557692183495,0.2914958256230958
29684,0.2329045430877083,0.6516567355462499
29685,0.7881053153759215,0.33902762092338756
29686,0.11166765916004692,0.5932547109763221
29687,0.2179380898886189,0.15933201690953525
29688,0.30775222509432343,0.7621730203158954
29689,0.037310694757838596,0.10005740375757245
29690,0.3363283955952605,0.44212703365884704
29691,0.8882916069184884,0.7044619183186519
29692,0.1402687858712835,0.765363092405271
29693,0.1305147408137587,0.46823379235181856
29694,0.04397986680593729,0.0668339884504887
29695,0.5418989312747048,0.5614536092500653
29696,0.1442578028046873,0.8592622015723139
29697,0.028497840859415875,0.08646394510048389
29698,0.08133315069054999,0.24703167684827312
29699,0.19856633745054666,0.4705464429981172
29700,0.2752501828258323,0.13439299193211965
29701,0.28082880147105854,0.14374746679344902
29702,0.05552062451151167,0.14823803031734922
29703,0.23413073279294477,0.8700084044648312
29704,0.01961991062320367,0.26751259910788616
29705,0.2036589155106001,0.8611146852314312
29706,0.07846554278497182,0.3657767325027207
29707,0.1895566772242853,0.3398532927587501
29708,0.3993151852336814,0.8005291088970518
29709,0.18750889311245195,0.22823844132821422
29710,0.09079488641256014,0.36089636016128684
29711,0.0599875590603824,0.09215053996065882
29712,0.09430343091613079,0.3499578748736721
29713,0.44758637090678216,0.6713510112916237
29714,0.3532221080890639,0.4707400024775798
29715,0.09857309578400612,0.9132892078718592
29716,0.36697323609576593,0.7564725120597704
29717,0.0035521579538152635,0.00990446914658361
29718,0.049637589941460725,0.10763124862414088
29719,0.6732762928449959,0.9275549806179925
29720,0.8721955436240352,0.91573035984308
29721,0.03456482098906298,0.1450652954493649
29722,0.10283930305049747,0.18196900368322957
29723,0.08989873172804931,0.21839550184786916
29724,0.22672537940495707,0.6323334196274631
29725,0.2456798378717446,0.5338796488704851
29726,0.07731407543228835,0.7873338039661313
29727,0.44940184062451644,0.4205643537265647
29728,0.06646932917375187,0.6702679074201099
29729,0.016697327902965676,0.027194698344175202
29730,0.07407355600966695,0.13682161275160867
29731,0.07353195483544252,0.19158637143640264
29732,0.09751593463410867,0.21126304879555843
29733,0.15896990437798897,0.7419404454946832
29734,0.102434805415367,0.7928252793868725
29735,0.32057897893917126,0.5474733289527214
29736,0.38046900183795995,0.8971767717745015
29737,0.03199133531322125,0.9353367177011119
29738,0.044426104215768675,0.6350840408927403
29739,0.04383290781928103,0.1919724477864523
29740,0.16585476584388123,0.8506578606086918
29741,0.5108338342011827,0.7270541656462415
29742,0.03909956956712301,0.07025189849666981
29743,0.0514299987495934,0.08589519934882033
29744,0.02921651219745923,0.08148130722635463
29745,0.07476241795997246,0.29897717353560566
29746,0.028832647424263027,0.04255806355618521
29747,0.11515915181446995,0.29671043531505303
29748,0.015393868482824615,0.08564533506532752
29749,0.08740405297754918,0.43632339380234963
29750,0.07246265422824252,0.21754158937819096
29751,0.14583981072211785,0.22396883447810131
29752,0.4290215767910001,0.8407710202063224
29753,0.1590194942098872,0.6259688025983299
29754,0.01778595797797297,0.7536568937184407
29755,0.07675567536459825,0.10578962986735677
29756,0.8293565566253329,0.9235662755608455
29757,0.364345653180457,0.6653847139939744
29758,0.06911795741973192,0.8443887318400535
29759,0.10560006460209095,0.3121341658192088
29760,0.08703160268215736,0.16115027673097745
29761,0.15972184190353264,0.6330024288656492
29762,0.15131665762504784,0.1222324001507252
29763,0.1848968622418507,0.4474570695852642
29764,0.76068687215155,0.8696736281779418
29765,0.04632805080430905,0.17539724437982648
29766,0.06031645001703699,0.4592859540692418
29767,0.052261249806191575,0.09857396339586208
29768,0.21579253667401205,0.409555000278606
29769,0.4865682394567538,0.6187097268639392
29770,0.15829999326387642,0.2512964838817243
29771,0.6317308643179097,0.9460960726366572
29772,0.11142954102180747,0.8875184934111997
29773,0.15022209158670052,0.8909104248103108
29774,0.32997706452585046,0.8074663296773713
29775,0.2676086235218735,0.8352574869689879
29776,0.14976017991719462,0.17942909194711443
29777,0.042304414915913864,0.2161643510311462
29778,0.5099962005638045,0.7588648744276101
29779,0.03605770762286289,0.12678395907120177
29780,0.21067821943388096,0.5543107528672883
29781,0.067841306354618,0.1201328554715055
29782,0.15820688249465328,0.48521886189935076
29783,0.2982909742360253,0.7773615562811231
29784,0.04960192835696917,0.11475163784695111
29785,0.4928358822389165,0.8657829201004138
29786,0.13386812430194872,0.48715339655024786
29787,0.10758363028017326,0.8029069126129363
29788,0.9002246220298317,0.9711863685171558
29789,0.6868182446522859,0.4808781975324645
29790,0.034566990125564544,0.10707776714639355
29791,0.07811467661754608,0.4530078088248941
29792,0.8267093225668883,0.7881300059464605
29793,0.07009489908479323,0.20731162427935676
29794,0.042638333561587506,0.1089211130340982
29795,0.06388004255451848,0.13361080336899991
29796,0.03997975940640717,0.13811841638853142
29797,0.45451502468259436,0.7626717720295662
29798,0.15593913572505977,0.594367942314153
29799,0.036734706406952394,0.10244558106538054
29800,0.1434372379794919,0.1812063315617665
29801,0.6709624328059869,0.7738209659953308
29802,0.05570001136657854,0.546118236581407
29803,0.23389237170149277,0.35363086410372707
29804,0.584285342463035,0.8051950797202083
29805,0.2010093467579158,0.514305998668098
29806,0.017273988730637815,0.22799379568470832
29807,0.6855109137992946,0.7483197257245248
29808,0.009080955445074968,0.08167573809257793
29809,0.018102377085612756,0.014926568432089294
29810,0.1053228550704263,0.09788331799111066
29811,0.07618175859301535,0.16326083266237743
29812,0.19812333455551875,0.4121609705982764
29813,0.21049099671312013,0.363219076053766
29814,0.3974315092980503,0.5228669473071335
29815,0.2069935087762825,0.6910267141588385
29816,0.0707743421702676,0.2105960727669226
29817,0.09108278371443557,0.3546665051448547
29818,0.24410715969100458,0.6388870479702329
29819,0.15606927691061934,0.8480278405863445
29820,0.09183234627202848,0.48316612307003065
29821,0.15849051633383837,0.26538967253937723
29822,0.10074122111342304,0.30492719585289063
29823,0.243910796899861,0.6482898741786467
29824,0.131270192591182,0.34289888945738106
29825,0.12671656169014361,0.8479362905286496
29826,0.16805704225208884,0.3716582499896448
29827,0.14773073566666786,0.7943021552765505
29828,0.6401388158588991,0.8995873177891747
29829,0.09796885462222191,0.249666278752893
29830,0.11733341808054376,0.6571684390161989
29831,0.06573907175801953,0.441559750891641
29832,0.4655230184073568,0.909316033594144
29833,0.6670466231491406,0.835269264170003
29834,0.04699329517702288,0.0635901316952768
29835,0.6100817497690577,0.8463005919345237
29836,0.17520049617956154,0.7241983724596972
29837,0.11827571010085629,0.030929882920802683
29838,0.188294034634246,0.5958104039577038
29839,0.15714648290485744,0.25685689573105247
29840,0.3218533045707687,0.8366382063772205
29841,0.3492288456981532,0.7149591976786241
29842,0.04618993266170605,0.43427543200639457
29843,0.3011549580756522,0.6483507220230946
29844,0.1055001309459284,0.13094585450124666
29845,0.4109457817775277,0.21372063363691926
29846,0.008364930481211381,0.05345212643104436
29847,0.022070609474526773,0.060415166979017006
29848,0.03447323272077487,0.08940462006563218
29849,0.08111257044716333,0.6325743798323932
29850,0.6788550294091897,0.8589214608552173
29851,0.0987255685628665,0.2098335934864457
29852,0.1549189313059556,0.44117228145558063
29853,0.03475984191468951,0.10356921978085384
29854,0.2309310413127866,0.8484894416055319
29855,0.17875812399027988,0.645025999212065
29856,0.33814638237087163,0.3161662891885842
29857,0.15820896004849683,0.4330651653340927
29858,0.23369511885467123,0.39744270805918475
29859,0.5478615442711651,0.7999178033117712
29860,0.07522350328755646,0.5444543434384069
29861,0.14209509702762646,0.7611886499504792
29862,0.12515272852089676,0.6291900028458126
29863,0.20426141679161833,0.750444874687867
29864,0.8329069360399047,0.924571136240154
29865,0.06948004625946846,0.07656625717896509
29866,0.048700501003743235,0.341414521638127
29867,0.11711656435689319,0.4901278727519069
29868,0.10768033720180821,0.9725368484237596
29869,0.8433245909751506,0.945544542251602
29870,0.03174901372555491,0.23442996103362956
29871,0.14929699032009136,0.8367914523317511
29872,0.08852215902646769,0.35675743473993166
29873,0.07327397328325407,0.16543163190212737
29874,0.06843480094915787,0.8219525805752148
29875,0.24784813032908445,0.555041553591819
29876,0.0618823325727426,0.33128641133641157
29877,0.07484984318385654,0.42721632066782844
29878,0.46972198324017417,0.9427204188500418
29879,0.4095901955365498,0.7045037677881346
29880,0.0441567669105197,0.7451231195239295
29881,0.5412634744908316,0.7562739875030166
29882,0.2894937876255533,0.5709516551960128
29883,0.2881589025046069,0.5102558259119343
29884,0.17723268090533764,0.22102981527458926
29885,0.07662780580225344,0.8610573674509806
29886,0.30351522222939936,0.4189067611717648
29887,0.8749882859418221,0.3086440574003651
29888,0.07343579140434146,0.5123791807537583
29889,0.010791589735172729,0.10020801015588285
29890,0.10721552541625273,0.6851116086835408
29891,0.05003711207936675,0.44267734527983826
29892,0.4418132092212783,0.9648771210082566
29893,0.11735330290481934,0.8250898261123392
29894,0.08128479589578927,0.536183681984124
29895,0.07767817006798965,0.04794882487605499
29896,0.06466474851120939,0.017099958045920717
29897,0.010071083618367878,0.027113031637549648
29898,0.0626855953917133,0.21392348857495022
29899,0.03867774230349681,0.9503887264040726
29900,0.7364679225751167,0.5234559427684644
29901,0.2601843882903467,0.8304502234174045
29902,0.22721518193877888,0.9382557461085909
29903,0.039492029451774026,0.8354239654148271
29904,0.08135995665693982,0.3990489692751644
29905,0.07905497332936169,0.5430701701621313
29906,0.371042692831711,0.5726308788563345
29907,0.016563055574612483,0.7533138132108377
29908,0.3358664782693057,0.7368434346998355
29909,0.005461077133327894,0.47159692042783
29910,0.6423430088937598,0.923096660504767
29911,0.08062868146608171,0.20136876664605502
29912,0.23178165925375596,0.1612243461785175
29913,0.609922647989837,0.371991034190573
29914,0.5978969305227438,0.7181073923712018
29915,0.06599726557482946,0.1988573869070756
29916,0.06703517894804774,0.05780280466469801
29917,0.042189320846334526,0.5387309636653795
29918,0.4386639712081312,0.8302567533829392
29919,0.05369236848136332,0.28977090578049797
29920,0.42939853399817945,0.6992775436540077
29921,0.2656400975372577,0.45198449975989347
29922,0.7952752621264595,0.9128288988354842
29923,0.1792579211724289,0.2789796726020109
29924,0.3429065050641645,0.3441670625419009
29925,0.021026413103050413,0.22114129463934312
29926,0.3373108859457739,0.21927374690181
29927,0.4219035461744764,0.7126285436390827
29928,0.04650028187386915,0.5857313517479529
29929,0.05072029373840879,0.5298497894294641
29930,0.09707196034956977,0.8360157609046804
29931,0.4875663017931888,0.5948018975825141
29932,0.05722632344852698,0.7221403362535189
29933,0.16162890304301214,0.8079981085412768
29934,0.15453840361185153,0.9271226889250826
29935,0.9179626875390033,0.974113812512801
29936,0.11421225689585512,0.3866405858932042
29937,0.4440956464697952,0.2480461684774675
29938,0.5648130068049976,0.06367734829127418
29939,0.21592536152672634,0.8212878049119025
29940,0.06811468161973919,0.13506798098161502
29941,0.2634684814907128,0.412593001732652
29942,0.5109585395614932,0.6408434561546998
29943,0.10365932078775887,0.24135834811323942
29944,0.08871049324674567,0.1864517680396823
29945,0.29401559729805016,0.6190115154451166
29946,0.13703568930362323,0.7555308082620648
29947,0.09049834847146558,0.10703113818906988
29948,0.006977363628401888,0.01717269610836359
29949,0.22436715249502878,0.6545112925183465
29950,0.6306461178832461,0.953842880707097
29951,0.21642398975875216,0.6263141593654719
29952,0.4767263807596743,0.9066217643928729
29953,0.048052870888139275,0.7841469564878369
29954,0.10810221122099076,0.14047353523370054
29955,0.1916368371589082,0.31040028739184217
29956,0.4003466932952705,0.06102590985103618
29957,0.018785381591145657,0.37102463597639757
29958,0.22610320131457612,0.5526627340994085
29959,0.026398567829808237,0.048282585514613195
29960,0.032524319454420594,0.04184800025570178
29961,0.021429888935022148,0.8200993200482497
29962,0.40740683387964777,0.9188347410812133
29963,0.4145691917522786,0.7893156422282572
29964,0.012263514844997514,0.3385194220558663
29965,0.07413224520312775,0.15707364816976213
29966,0.07115297385253143,0.7198713380130464
29967,0.16144488776332167,0.6364180482305323
29968,0.13512506418021542,0.779474540076712
29969,0.46611635909445565,0.3625580894738545
29970,0.34255953125099153,0.8500685426831384
29971,0.14404880377144008,0.3557710599334267
29972,0.03584174259561077,0.04651014300951868
29973,0.0338723138522616,0.10425323895810534
29974,0.5825572569360957,0.16974978893156362
29975,0.1037506828726464,0.5533578114687263
29976,0.189706175750231,0.9105624157173913
29977,0.10370919077987849,0.2888472947016318
29978,0.23641566582152693,0.3475895016258694
29979,0.04122000449963178,0.838140179613632
29980,0.401749790540532,0.7680853230656014
29981,0.27968371942253645,0.6631980986716945
29982,0.07506621554231441,0.32146802944066766
29983,0.11183835311285573,0.5263326838898573
29984,0.026501204603886476,0.04457704161673571
29985,0.16160574169709965,0.9056524753897874
29986,0.9109511216700149,0.9818244357269366
29987,0.07308202040317527,0.15945014203113034
29988,0.26387336343770684,0.5364880159769335
29989,0.0939798250146254,0.08557241406199974
29990,0.035890363819969594,0.16491848703859185
29991,0.07335998860613573,0.23174596032408828
29992,0.042718869402487834,0.05397797890618599
29993,0.07475673436747322,0.07243873706263208
29994,0.07336599701065159,0.2071818519296272
29995,0.14614594646051757,0.29476927788457435
29996,0.04590526282040627,0.4206510640431634
29997,0.41006083336711685,0.8087131033644561
29998,0.10178546567461269,0.0893315576175142
29999,0.5388255254272669,0.8350887937575777
30000,0.17443258933428182,0.11100673115395661
30001,0.08770326072715867,0.12181185095238073
30002,0.30096562667244076,0.6584645352772581
30003,0.7552313873720092,0.9564303584144827
30004,0.22558500998001857,0.8449345540727642
30005,0.3851589686511712,0.8804032883871726
30006,0.09492746065883383,0.8849944570880719
30007,0.06499804983143515,0.23971934312779408
30008,0.10621706135226328,0.365866738408643
30009,0.3396303428033428,0.5078277109555247
30010,0.1453631392154421,0.5353752005889457
30011,0.06853085330144693,0.49001475121501986
30012,0.37862712650599434,0.8530442534034394
30013,0.022517706361791383,0.06298723247067892
30014,0.037323066223665734,0.5541565976690328
30015,0.07122753114681296,0.40199345658946584
30016,0.18399757785489698,0.548434671060222
30017,0.398767446913079,0.7246655749511095
30018,0.062355653940098205,0.7962022847670045
30019,0.35090210962855595,0.7373656035821887
30020,0.09336575240286654,0.16572883173508746
30021,0.141065879489203,0.3625105512353451
30022,0.058532444864186094,0.41283783909043936
30023,0.20083436381152014,0.6693744883966396
30024,0.13459547008970318,0.6507068447194194
30025,0.025803968058709305,0.0854656338374359
30026,0.3118690939663826,0.5258929704828246
30027,0.09042492226542646,0.08608955159218462
30028,0.22398295207935554,0.28272015507428927
30029,0.08869618479074771,0.2042958911141546
30030,0.0312599428244305,0.12477059828996684
30031,0.09715310574298382,0.1916592660353283
30032,0.03471748723579518,0.1363521119777804
30033,0.05939901172087792,0.23360716035246298
30034,0.4650081839797631,0.7166825510076388
30035,0.07588516433372085,0.17592750605571297
30036,0.047156409716921706,0.06264908590641237
30037,0.18869857138524918,0.9260798650460139
30038,0.05594210830707279,0.2590115602290394
30039,0.12132540401562511,0.4048627035312213
30040,0.030254925210593774,0.017145321062847232
30041,0.034889530494253446,0.18339369586139387
30042,0.09425007081519096,0.8487011651300095
30043,0.1182524505215208,0.2432864755593846
30044,0.06477202227356675,0.12211295243172962
30045,0.10181111101490921,0.34463185483715186
30046,0.1868135282810579,0.6311936222303712
30047,0.5666157068699842,0.6985179567031267
30048,0.041528764384849454,0.08001988768457703
30049,0.05623516311725328,0.939770353387169
30050,0.5454906988325172,0.8970403996554517
30051,0.008675948695131672,0.05955661143042415
30052,0.2407543635084856,0.5924233544362228
30053,0.1070680505284054,0.30703461993309444
30054,0.275900042002027,0.6555425488375303
30055,0.41142976764237277,0.6715263415149653
30056,0.038671004483955614,0.04164070304025583
30057,0.01848076148949044,0.09511225720671863
30058,0.7674318933039316,0.6003283558699958
30059,0.07868793168722597,0.20774133136807169
30060,0.3229173181443162,0.4045236409564533
30061,0.05927583941646366,0.8581409231431123
30062,0.1586446599867833,0.7444013444739687
30063,0.10606631679736495,0.09833568777168894
30064,0.038085986620017546,0.9480344465708123
30065,0.10897747761958221,0.3968431850235305
30066,0.0695067728243285,0.274288568327029
30067,0.22268494779976872,0.7490691103541964
30068,0.3528559423371779,0.2954189633975934
30069,0.049759267653246675,0.15159805544289334
30070,0.06573477450028804,0.14806466349085712
30071,0.855309130334553,0.8904401651716802
30072,0.12793433351141337,0.9188868798031224
30073,0.09737974803565833,0.7060166026078601
30074,0.5377398207086383,0.9249626588668551
30075,0.26859757937270407,0.5091808429887993
30076,0.06001957919391912,0.06927124212074535
30077,0.13056034360952873,0.7296219694831627
30078,0.07415946760625101,0.2507627243446785
30079,0.19394301264479735,0.3665265504681072
30080,0.37717852688556724,0.940463436663952
30081,0.7605148404346778,0.8779141180637682
30082,0.18238601714957062,0.8284703234308084
30083,0.15109285787632246,0.4448203586578712
30084,0.3288936629314128,0.6340820195121025
30085,0.042486871718795345,0.05694957636352006
30086,0.05429913615115979,0.09333873743344118
30087,0.29484281034950716,0.49749741919667606
30088,0.1242372842836581,0.2937147537227802
30089,0.0894410260578892,0.18083529901119316
30090,0.10507441813106351,0.16719322346050247
30091,0.8012943338697683,0.924740915957061
30092,0.010285913991614446,0.021358204279819038
30093,0.36263672851349615,0.7094882983009959
30094,0.07218618854005641,0.9486527944330737
30095,0.14536630735781533,0.33930113323017613
30096,0.12468662312974986,0.2662446507294985
30097,0.37992551670755653,0.7425833715645044
30098,0.21118103967757365,0.3952066621489896
30099,0.03446026235651349,0.18953478348790095
30100,0.07826101620326337,0.23612296915012929
30101,0.03482831150511817,0.03553566473844797
30102,0.1880621458763754,0.30628865742572947
30103,0.4066437592015517,0.4078775816219165
30104,0.7310914469513528,0.7384563601313916
30105,0.014683946550893027,0.3110232426776496
